<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
110424;175600;95.66;95.66;95.66;95.66;103
110424;175700;95.6;95.6;95.6;95.6;59
110424;175800;95.68;95.68;95.68;95.68;88
110424;175900;95.66;95.66;95.5;95.5;630.20398631
110424;180000;95.42;95.62;95.4;95.62;578.44
110424;180000;95.42;95.62;95.4;95.62;578.44
110424;180100;95.41;95.64;95.41;95.64;121.12747244
110424;180200;95.64;95.64;95.64;95.64;80
110424;180300;95.62;95.62;95.54;95.54;196
110424;180400;95.6;95.6;95.6;95.6;73
110424;180600;95.41;95.58;95.4;95.58;329.5007318
110424;180700;95.51;95.57;95.51;95.57;153
110424;180800;95.53;95.53;95.53;95.53;85
110424;180900;95.61;95.61;95.61;95.61;95
110424;181000;95.62;95.62;95.55;95.55;201
110424;181100;95.6;95.6;95.6;95.6;90
110424;181200;95.64;95.64;95.64;95.64;58
110424;181300;95.61;95.61;95.37;95.38;69.80117909
110424;181400;95.61;95.61;95.61;95.61;97
110424;181500;95.57;95.62;95.57;95.62;189
110424;181600;95.51;95.51;95.51;95.51;73
110424;181700;95.52;95.52;95.52;95.52;76
110424;181800;95.53;95.53;95.53;95.53;76
110424;181900;95.57;95.57;95.57;95.57;81
110424;182000;95.57;95.57;95.57;95.57;60
110424;182100;95.58;95.58;95.58;95.58;94
110424;182200;95.48;95.48;95.48;95.48;86
110424;182300;95.55;95.55;95.54;95.54;137
110424;182400;95.51;95.51;95.51;95.51;80
110424;182500;95.59;95.59;95.59;95.59;94
110424;182600;95.52;95.52;95.52;95.52;109
110424;182700;95.45;95.45;95.45;95.45;88
110424;182800;95.59;95.59;95.45;95.45;94.66221398
110424;182900;95.47;95.59;95.45;95.45;179.78861097
110424;183000;95.47;95.47;95.47;95.47;97
110424;183100;95.46;95.46;95.45;95.45;176
110424;183200;95.48;95.48;95.48;95.48;96
110424;183300;95.52;95.59;95.52;95.59;115.48488335
110424;183400;95.5;95.5;95.47;95.47;173
110424;183500;95.49;95.59;95.49;95.59;87.56443945
110424;183600;95.58;95.58;95.31;95.31;342.43309221
110424;183800;95.36;95.39;95.36;95.39;147
110424;183900;95.39;95.39;95.39;95.39;76
110424;184000;95.32;95.32;95.32;95.32;1.76837816
110424;184100;95.32;95.45;95.31;95.45;104.06559809
110424;184200;95.42;95.42;95.42;95.42;64
110424;184300;95.41;95.64;95.41;95.64;582
110424;184400;95.43;95.53;95.43;95.53;172
110424;184500;95.53;95.53;95.53;95.53;82
110424;184600;95.46;95.46;95.46;95.46;59
110424;184700;95.53;95.53;95.53;95.53;106
110424;184800;95.49;95.5;95.49;95.5;162
110424;184900;95.48;95.48;95.48;95.48;69
110424;185000;95.5;95.65;95.5;95.65;180.36914095
110424;185100;95.65;95.69;95.65;95.69;50
110424;185200;95.43;95.69;95.43;95.69;309.70700477
110424;185400;95.56;95.56;95.56;95.56;73
110424;185500;95.53;95.53;95.53;95.53;72
110424;185600;95.44;95.52;95.44;95.52;177
110424;185700;95.48;95.48;95.48;95.48;106
110424;185800;95.55;95.55;95.55;95.55;75
110424;185900;95.69;95.69;95.44;95.44;110.30266126
110424;190000;95.49;95.49;95.49;95.49;104
110424;190000;95.49;95.49;95.49;95.49;104
110424;190100;95.56;95.56;95.56;95.56;110
110424;190300;95.42;95.42;95.35;95.35;85.38564969
110424;190400;95.57;95.57;95.56;95.56;178
110424;190500;95.58;95.58;95.58;95.58;85
110424;190600;95.5;95.5;95.5;95.5;72
110424;190700;95.63;95.63;95.63;95.63;83
110424;190800;95.56;95.56;95.56;95.56;79
110424;190900;95.5;95.5;95.5;95.5;89
110424;191000;95.6;95.6;95.6;95.6;60
110424;191100;95.59;95.59;95.59;95.59;58
110424;191200;95.49;95.49;95.49;95.49;70
110424;191300;95.5;95.58;95.5;95.58;169
110424;191400;95.5;95.69;95.5;95.69;146.03747324
110424;191500;95.61;95.61;95.61;95.61;90
110424;191600;95.53;95.69;95.53;95.69;212.18846592
110424;191700;95.69;95.69;95.51;95.51;80.92408694
110424;191800;95.69;95.69;95.69;95.69;18.86908357
110424;193600;95.68;95.69;95.68;95.69;160.23048348
110424;193800;95.52;95.52;95.52;95.52;105
110424;193900;95.43;95.5;95.31;95.5;172.224349
110424;194000;95.49;95.49;95.49;95.49;92
110424;194100;95.53;95.53;95.31;95.31;79.73
110424;194200;95.53;95.53;95.48;95.48;136
110424;194400;95.49;95.49;95.49;95.49;101
110424;194500;95.53;95.53;95.53;95.53;112
110424;194600;95.49;95.49;95.49;95.49;63
110424;194700;95.53;95.53;95.53;95.53;102
110424;194800;95.56;95.56;95.56;95.56;80
110424;195000;95.53;95.53;95.53;95.53;83
110424;195100;95.46;95.46;95.46;95.46;70
110424;195200;95.5;95.5;95.5;95.5;90
110424;195300;95.55;95.55;95.55;95.55;87
110424;195400;95.53;95.53;95.53;95.53;78
110424;195500;95.48;95.48;95.48;95.48;62
110424;195600;95.47;95.47;95.47;95.47;88
110424;195700;95.42;95.42;95.42;95.42;85
110424;195800;95.52;95.52;95.52;95.52;88
110424;195900;95.43;95.43;95.43;95.43;84
110424;200200;95.46;95.46;95.46;95.46;74
110424;200300;95.57;95.57;95.57;95.57;95
110424;200400;95.49;95.49;95.48;95.48;167
110424;200500;95.46;95.46;95.46;95.46;66
110424;200600;95.45;95.51;95.45;95.51;164
110424;200700;95.44;95.44;95.44;95.44;86
110424;200800;95.54;95.54;95.47;95.47;170
110424;200900;95.53;95.53;95.53;95.53;80
110424;201000;95.44;95.44;95.44;95.44;59
110424;201100;95.46;95.46;95.46;95.46;85
110424;201200;95.43;95.46;95.43;95.46;184
110424;201300;95.48;95.48;95.48;95.48;59
110424;201400;95.47;95.61;95.31;95.48;161.25319824
110424;201500;95.49;95.49;95.49;95.49;71
110424;201600;95.49;95.49;95.49;95.49;60
110424;201700;95.51;95.51;95.51;95.51;99
110424;201800;95.49;95.49;95.49;95.49;97
110424;202000;95.31;95.31;95.31;95.31;30
110424;202100;95.45;95.45;95.45;95.45;87
110424;202200;95.47;95.47;95.47;95.47;65
110424;202400;95.43;95.43;95.43;95.43;105
110424;202500;95.43;95.52;95.43;95.52;176
110424;202600;95.49;95.49;95.31;95.31;233.47667185
110424;202700;95.42;95.42;95.42;95.42;89
110424;202800;95.49;95.49;95.49;95.49;71
110424;202900;95.47;95.47;95.47;95.47;109
110424;203000;95.52;95.52;95.52;95.52;94
110424;203100;95.42;95.42;95.42;95.42;81
110424;203200;95.51;95.51;95.51;95.51;107
110424;203300;95.43;95.45;95.43;95.45;156
110424;203400;95.48;95.48;95.48;95.48;86
110424;203500;95.42;95.42;95.31;95.31;169.9703664
110424;203600;95.55;95.55;95.55;95.55;99
110424;203700;95.51;95.51;95.51;95.51;109
110424;203800;95.46;95.46;95.46;95.46;99
110424;203900;95.46;95.46;95.46;95.46;84
110424;204000;95.31;95.31;95.31;95.31;52.90585353
110424;204100;95.5;95.5;95.5;95.5;91
110424;204200;95.51;95.51;95.51;95.51;88
110424;204300;95.43;95.5;95.43;95.5;126
110424;204400;95.47;95.47;95.47;95.47;103
110424;204500;95.43;95.43;95.43;95.43;91
110424;204600;95.67;95.67;95.67;95.67;20.90540399
110424;204700;95.49;95.49;95.49;95.49;58
110424;204800;95.51;95.51;95.51;95.51;69
110424;204900;95.53;95.53;95.53;95.53;101
110424;205000;95.44;95.54;95.44;95.54;140
110424;205100;95.52;95.52;95.52;95.52;98
110424;205200;95.47;95.67;95.47;95.67;92.80105586
110424;205500;95.67;95.67;95.67;95.67;100.84648343
110424;210200;95.67;95.67;95.66;95.66;40.09158636
110424;210700;95.67;95.67;95.66;95.66;30.01258004
110424;211600;95.67;95.68;95.43;95.51;326.55729167
110424;211700;95.49;95.49;95.49;95.49;97
110424;211800;95.46;95.46;95.46;95.46;145
110424;211900;95.56;95.56;95.56;95.56;84
110424;212000;95.57;95.57;95.47;95.47;184
110424;212100;95.53;95.53;95.53;95.53;83
110424;212200;95.57;95.57;95.57;95.57;85
110424;212300;95.5;95.5;95.5;95.5;72
110424;212400;95.57;95.57;95.57;95.57;59
110424;212600;95.47;95.55;95.47;95.55;200
110424;212700;95.5;95.5;95.5;95.5;85
110424;212800;95.54;95.54;95.54;95.54;109
110424;212900;95.56;95.56;95.56;95.56;93
110424;213000;95.5;95.5;95.5;95.5;106
110424;213100;95.53;95.53;95.5;95.5;147
110424;213200;95.5;95.5;95.5;95.5;57
110424;213300;95.55;95.55;95.55;95.55;56
110424;213500;95.5;95.5;95.5;95.5;75
110424;213600;95.55;95.55;95.55;95.55;95
110424;213700;95.51;95.69;95.51;95.54;180.42338639
110424;213800;95.68;95.68;95.58;95.58;83.16353055
110424;213900;95.57;95.69;95.57;95.69;73.08861062
110424;214100;95.45;95.45;95.45;95.45;63
110424;214200;95.5;95.5;95.5;95.5;97
110424;214300;95.49;95.49;95.47;95.47;130
110424;214400;95.44;95.44;95.44;95.44;111
110424;214500;95.52;95.52;95.52;95.52;89
110424;214600;95.5;95.5;95.5;95.5;73
110424;214700;95.51;95.51;95.44;95.44;140
110424;214900;95.54;95.7;95.54;95.7;296.13863537
110424;215100;95.52;95.52;95.52;95.52;64
110424;215200;95.59;95.59;95.59;95.59;64
110424;215300;95.56;95.78;95.56;95.78;710.83334177
110424;215500;95.49;95.63;95.49;95.63;191
110424;215600;95.53;95.53;95.53;95.53;81
110424;215700;95.56;95.56;95.56;95.56;68
110424;215800;95.54;95.58;95.54;95.58;162
110424;215900;95.78;95.78;95.78;95.78;51.79923813
110424;220000;95.52;95.62;95.52;95.62;125
110424;220000;95.52;95.62;95.52;95.62;125
110424;220100;95.78;95.79;95.78;95.79;76.50966404
110424;220200;95.54;95.54;95.54;95.54;85
110424;220400;95.62;95.62;95.62;95.62;63
110424;220500;95.62;95.62;95.62;95.62;68
110424;220600;95.64;95.64;95.64;95.64;93
110424;220700;95.59;95.61;95.59;95.61;160
110424;220800;95.61;95.61;95.61;95.61;103
110424;220900;95.59;95.59;95.59;95.59;90
110424;221000;95.56;95.56;95.56;95.56;73
110424;221100;95.57;95.57;95.57;95.57;173
110424;221200;95.63;95.63;95.63;95.63;92
110424;221300;95.54;95.54;95.54;95.54;94
110424;221400;95.5;95.57;95.5;95.57;137
110424;221600;95.58;95.58;95.58;95.58;61
110424;221700;95.55;95.55;95.55;95.55;80
110424;221900;95.6;95.6;95.58;95.58;196
110424;222000;95.51;95.51;95.51;95.51;87
110424;222100;95.5;95.5;95.5;95.5;82
110424;222200;95.5;95.5;95.5;95.5;94
110424;222300;95.61;95.61;95.61;95.61;97
110424;222400;95.6;95.6;95.6;95.6;104
110424;222500;95.67;95.67;95.67;95.67;62
110424;222600;95.59;95.59;95.59;95.59;95
110424;222700;95.6;95.6;95.6;95.6;84
110424;222800;95.64;95.64;95.62;95.62;193
110424;222900;95.52;95.52;95.52;95.52;76
110424;223000;95.51;95.51;95.51;95.51;65
110424;223100;95.79;95.79;95.79;95.79;515.35004726
110424;223200;95.51;95.51;95.51;95.51;78
110424;223300;95.57;95.57;95.57;95.57;59
110424;223400;95.53;95.53;95.53;95.53;109
110424;223500;95.64;95.64;95.52;95.52;220
110424;223600;95.58;95.58;95.58;95.58;96
110424;223700;95.57;95.57;95.57;95.57;95
110424;223900;95.59;95.59;95.59;95.59;100
110424;224000;95.53;95.53;95.53;95.53;99
110424;224100;95.64;95.64;95.64;95.64;110
110424;224200;95.63;95.63;95.53;95.53;186
110424;224300;95.67;95.67;95.67;95.67;86
110424;224500;95.53;95.53;95.53;95.53;70
110424;224600;95.6;95.6;95.6;95.6;106
110424;224900;95.64;95.64;95.64;95.64;98
110424;225000;95.53;95.53;95.53;95.53;66
110424;225100;95.51;95.51;95.51;95.51;61
110424;225200;95.53;95.53;95.53;95.53;81
110424;225500;95.52;95.52;95.52;95.52;110
110424;225600;95.46;95.46;95.46;95.46;106
110424;225700;95.57;95.57;95.57;95.57;86
110424;225900;95.5;95.5;95.5;95.5;70
110424;230100;95.54;95.54;95.54;95.54;73
110424;230400;95.56;95.56;95.52;95.52;123
110424;230500;95.53;95.53;95.53;95.53;104
110424;230800;95.49;95.49;95.49;95.49;59
110424;230900;95.63;95.63;95.63;95.63;175
110424;231100;95.53;95.53;95.53;95.53;70
110424;231200;95.61;95.61;95.61;95.61;100
110424;231400;95.52;95.55;95.52;95.55;168
110424;231600;95.61;95.61;95.61;95.61;85
110424;231700;95.54;95.54;95.54;95.54;56
110424;231900;95.62;95.62;95.62;95.62;57
110424;232000;95.79;95.79;95.79;95.79;1007.41204718
110424;232200;95.58;95.58;95.58;95.58;85
110424;232300;95.63;95.63;95.63;95.63;96
110424;232400;95.62;95.62;95.62;95.62;101
110424;232500;95.57;95.57;95.57;95.57;111
110424;232600;95.63;95.63;95.47;95.47;216
110424;232700;95.54;95.54;95.54;95.54;58
110424;232800;95.62;95.62;95.62;95.62;60
110424;232900;95.69;95.69;95.69;95.69;108
110424;233000;95.5;95.5;95.5;95.5;109
110424;233200;95.79;95.79;95.79;95.79;110.81532519
110424;233500;95.6;95.79;95.6;95.79;511.38915229
110424;233600;95.67;95.67;95.67;95.67;108
110424;233700;95.54;95.61;95.54;95.61;153
110424;233800;95.89;95.99;95.66;95.66;1088.93390703
110424;233900;95.66;95.66;95.66;95.66;83
110424;234000;95.75;95.75;95.75;95.75;107
110424;234100;95.62;95.66;95.62;95.66;196
110424;234200;95.67;95.67;95.67;95.67;89
110424;234300;95.63;95.63;95.63;95.63;80
110424;234400;95.65;95.78;95.65;95.78;175
110424;234500;95.73;95.73;95.73;95.73;88
110424;234600;95.64;95.64;95.64;95.64;107
110424;234800;95.54;95.67;95.54;95.67;135
110424;234900;95.66;95.66;95.66;95.66;66
110424;235000;95.58;95.58;95.58;95.58;87
110424;235200;95.61;95.73;95.61;95.73;198
110424;235300;95.73;95.73;95.73;95.73;85
110424;235400;95.53;95.53;95.53;95.53;69
110424;235500;95.61;95.61;95.57;95.57;126
110424;235600;95.55;95.55;95.55;95.55;90
110424;235800;95.78;95.78;95.78;95.78;93
120424;000000;95.61;95.61;95.57;95.57;178
120424;000000;95.61;95.61;95.57;95.57;178
120424;000100;95.56;95.56;95.56;95.56;105
120424;000200;95.55;95.55;95.55;95.55;92
120424;000300;95.74;95.74;95.74;95.74;78
120424;000400;95.56;95.56;95.54;95.54;174
120424;000500;95.78;95.78;95.78;95.78;58
120424;000600;95.58;95.58;95.58;95.58;146
120424;000700;95.68;95.99;95.68;95.99;374.59391603
120424;000800;95.68;95.68;95.68;95.68;98
120424;000900;95.65;95.65;95.65;95.65;71
120424;001000;95.77;95.77;95.77;95.77;97
120424;001100;95.62;95.62;95.62;95.62;93
120424;001300;95.77;95.77;95.77;95.77;85
120424;001400;95.67;95.67;95.67;95.67;67
120424;001500;95.73;95.73;95.67;95.67;160
120424;001600;95.7;95.7;95.7;95.7;84
120424;001700;95.71;95.71;95.55;95.55;161
120424;001800;95.77;95.77;95.73;95.73;171
120424;001900;95.58;95.58;95.58;95.58;104
120424;002000;95.68;95.68;95.68;95.68;94
120424;002100;95.72;95.72;95.72;95.72;96
120424;002200;95.53;95.53;95.53;95.53;64
120424;002300;95.68;95.68;95.68;95.68;109
120424;002400;95.58;95.58;95.58;95.58;93
120424;002600;95.69;95.69;95.69;95.69;96
120424;002900;95.69;95.69;95.69;95.69;78
120424;003000;95.67;95.67;95.67;95.67;105
120424;003100;95.53;95.69;95.53;95.69;189
120424;003300;95.65;95.73;95.65;95.73;153
120424;003400;95.56;95.56;95.56;95.56;110
120424;003500;95.6;95.6;95.6;95.6;93
120424;003600;95.77;95.77;95.77;95.77;110
120424;003700;95.63;95.63;95.63;95.63;74
120424;003800;95.62;95.76;95.62;95.76;146
120424;004000;95.7;95.7;95.55;95.55;163
120424;004200;95.75;96;95.75;96;1111.27535678
120424;004300;95.66;95.66;95.66;95.66;61
120424;004400;95.58;95.58;95.58;95.58;77
120424;004500;95.61;95.64;95.61;95.64;175
120424;004600;95.69;95.69;95.69;95.69;107
120424;004700;95.7;95.7;95.7;95.7;97
120424;004800;95.58;95.58;95.58;95.58;99
120424;004900;95.65;95.65;95.31;95.56;571.187249
120424;005000;95.63;95.63;95.63;95.63;60
120424;005100;95.77;95.77;95.77;95.77;96
120424;005200;95.57;95.57;95.57;95.57;101
120424;005300;95.55;95.55;95.55;95.55;67
120424;005400;95.64;95.66;95.64;95.66;147
120424;005500;95.64;95.64;95.64;95.64;88
120424;005600;95.89;95.89;95.87;95.87;168
120424;005700;95.77;95.77;95.77;95.77;97
120424;005800;95.86;95.86;95.86;95.86;98
120424;005900;95.85;95.85;95.85;95.85;83
120424;010000;95.82;95.82;95.65;95.65;83.61
120424;010000;95.82;95.82;95.65;95.65;83.61
120424;010100;95.84;95.99;95.84;95.88;168.44921345
120424;010300;95.98;95.98;95.98;95.98;51.28124927
120424;010600;95.99;95.99;95.77;95.77;208.94095685
120424;010800;95.8;95.8;95.8;95.8;79
120424;010900;95.84;95.84;95.84;95.84;108
120424;011000;95.87;95.87;95.87;95.87;104
120424;011100;95.82;95.82;95.81;95.81;183
120424;011200;95.79;95.79;95.79;95.79;71
120424;011300;95.82;95.82;95.82;95.82;61
120424;011400;95.77;95.77;95.77;95.77;96
120424;011500;95.84;95.84;95.84;95.84;95
120424;011600;95.8;95.8;95.8;95.8;80
120424;011800;95.78;95.78;95.78;95.78;91
120424;011900;95.83;95.83;95.82;95.82;174
120424;012000;95.87;95.87;95.87;95.87;101
120424;012100;95.82;95.82;95.82;95.82;104
120424;012200;95.79;95.84;95.79;95.84;206
120424;012300;95.88;95.88;95.88;95.88;110
120424;012400;95.84;95.84;95.84;95.84;81
120424;012600;95.81;95.81;95.81;95.81;71
120424;012700;95.8;95.8;95.8;95.8;81
120424;012800;95.76;95.76;95.76;95.76;90
120424;012900;95.77;95.77;95.77;95.77;81
120424;013200;95.85;95.85;95.85;95.85;92
120424;013300;95.76;95.83;95.76;95.83;190
120424;013400;95.86;95.86;95.86;95.86;63
120424;013500;95.8;95.8;95.76;95.76;185
120424;013600;95.85;95.85;95.85;95.85;88
120424;013800;95.84;95.84;95.84;95.84;74
120424;013900;95.77;95.79;95.77;95.79;171
120424;014000;95.79;95.79;95.79;95.79;97
120424;014100;95.75;95.75;95.75;95.75;69
120424;014200;95.79;95.79;95.79;95.79;82
120424;014300;95.82;95.82;95.82;95.82;108
120424;014400;95.79;95.79;95.79;95.79;81
120424;014500;95.79;95.79;95.79;95.79;86
120424;014600;95.79;95.79;95.79;95.79;64
120424;014700;95.83;95.83;95.83;95.83;66
120424;014900;95.84;95.84;95.84;95.84;93
120424;015000;95.78;95.78;95.78;95.78;77
120424;015200;95.85;95.85;95.85;95.85;92
120424;015300;95.86;95.86;95.86;95.86;65
120424;015400;95.83;95.83;95.76;95.76;169
120424;015500;95.99;95.99;95.77;95.77;378.59735389
120424;015600;95.87;95.87;95.87;95.87;102
120424;015700;95.87;95.87;95.87;95.87;76
120424;015800;95.78;95.78;95.78;95.78;82
120424;015900;95.88;95.88;95.88;95.88;67
120424;020000;95.85;95.85;95.81;95.81;174
120424;020000;95.85;95.85;95.81;95.81;174
120424;020100;95.77;95.77;95.77;95.77;103
120424;020300;95.82;95.82;95.76;95.76;175
120424;020500;95.81;95.81;95.81;95.81;78
120424;020600;95.79;95.79;95.79;95.79;77
120424;020900;95.85;95.85;95.85;95.85;87
120424;021000;95.92;95.92;95.86;95.86;198
120424;021100;95.85;95.85;95.85;95.85;91
120424;021300;95.91;95.91;95.88;95.91;162
120424;021400;95.86;95.86;95.86;95.86;61
120424;021500;95.92;95.92;95.92;95.92;59
120424;021600;95.88;95.97;95.88;95.97;152.07106446
120424;021700;95.93;95.93;95.93;95.93;91
120424;021800;95.98;96;95.89;96;180.27677083
120424;021900;95.9;95.9;95.9;95.9;102
120424;022000;95.89;95.89;95.83;95.88;265.75
120424;022100;95.9;95.92;95.8;95.82;791.81239317
120424;022200;95.89;95.89;95.89;95.89;84
120424;022300;95.85;95.86;95.85;95.86;272.85846217
120424;022400;95.9;95.9;95.9;95.9;57
120424;022500;95.86;95.86;95.86;95.86;97
120424;022600;95.93;95.93;95.93;95.93;111
120424;022700;95.89;95.89;95.89;95.89;89
120424;022800;95.92;95.95;95.92;95.95;167
120424;022900;95.95;95.95;95.95;95.95;63
120424;023000;95.8;95.8;95.53;95.53;190.64320624
120424;023100;95.33;95.7;95.33;95.7;137
120424;023200;95.35;96;95.35;95.78;449.15334962
120424;023300;95.71;95.71;95.71;95.71;67
120424;023400;95.73;95.73;95.57;95.57;187
120424;023500;95.73;95.73;95.73;95.73;75
120424;023600;95.61;95.61;95.61;95.61;109
120424;023700;95.74;95.74;95.74;95.74;62
120424;023800;95.6;95.6;95.6;95.6;72
120424;023900;95.74;95.74;95.74;95.74;103
120424;024000;95.71;95.71;95.56;95.56;200
120424;024100;95.64;95.64;95.64;95.64;100
120424;024200;95.76;95.76;95.76;95.76;98
120424;024300;95.56;95.6;95.56;95.6;161
120424;024400;95.98;95.98;95.74;95.74;311.04166667
120424;024500;95.64;95.64;95.56;95.56;196
120424;024600;95.6;95.6;95.6;95.6;108
120424;024700;95.71;95.71;95.71;95.71;99
120424;024800;95.78;95.78;95.64;95.64;173
120424;024900;95.62;95.62;95.62;95.62;110
120424;025000;95.78;95.78;95.72;95.72;202
120424;025100;95.5;95.5;95.5;95.5;73
120424;025200;95.68;95.68;95.68;95.68;93
120424;025300;95.57;95.57;95.57;95.57;67
120424;025500;95.63;95.63;95.63;95.63;88
120424;025600;95.66;95.66;95.66;95.66;72
120424;025700;95.69;95.69;95.69;95.69;67
120424;025900;95.65;95.65;95.65;95.65;169
120424;030000;95.75;95.75;95.75;95.75;56
120424;030000;95.75;95.75;95.75;95.75;56
120424;030100;95.55;95.55;95.55;95.55;101
120424;030200;95.55;95.6;95.55;95.6;140
120424;030300;95.31;95.66;95.31;95.66;76.03647292
120424;030400;95.74;95.74;95.74;95.74;73
120424;030500;95.65;95.65;95.65;95.65;107
120424;030600;95.8;95.8;95.8;95.8;89
120424;030700;95.64;95.64;95.6;95.6;165
120424;030800;95.87;95.87;95.69;95.69;67
120424;031000;95.64;95.64;95.64;95.64;93
120424;031100;95.68;95.75;95.68;95.75;197
120424;031200;95.74;95.74;95.74;95.74;81
120424;031500;95.53;95.53;95.53;95.53;100
120424;031700;95.57;95.61;95.45;95.61;170
120424;031800;95.36;95.74;95.36;95.74;81.65175823
120424;032000;95.55;95.55;95.55;95.55;91
120424;032200;95.63;95.63;95.54;95.54;148
120424;032300;95.7;95.7;95.7;95.7;108
120424;032400;95.55;95.55;95.55;95.55;94
120424;032500;95.57;95.57;95.57;95.57;99
120424;032600;95.53;95.53;95.53;95.53;95
120424;032700;95.57;95.57;95.36;95.37;482.85473582
120424;032800;95.51;95.51;95.41;95.41;165
120424;032900;95.57;95.57;95.57;95.57;65
120424;033000;95.7;95.7;95.7;95.7;68
120424;033100;95.35;95.35;95.35;95.35;2.07432033
120424;033200;95.5;95.53;95.5;95.53;195
120424;033300;95.64;95.64;95.64;95.64;74
120424;033400;95.76;95.76;95.76;95.76;94
120424;033700;95.53;95.53;95.53;95.53;66
120424;033900;95.64;95.64;95.64;95.64;75
120424;034000;95.41;95.69;95.41;95.69;191.70937884
120424;034200;95.5;95.5;95.5;95.5;96
120424;034300;95.74;95.74;95.74;95.74;90
120424;034400;95.61;95.66;95.61;95.66;133
120424;034500;95.72;95.72;95.72;95.72;69
120424;034700;95.57;95.61;95.57;95.61;155
120424;034800;95.61;95.61;95.61;95.61;81
120424;034900;95.63;95.85;95.5;95.5;268.39428392
120424;035000;95.66;95.66;95.66;95.66;72
120424;035100;95.61;95.61;95.61;95.61;110
120424;035200;95.31;95.66;95.31;95.66;209
120424;035300;95.61;95.61;95.58;95.58;127
120424;035500;95.59;95.59;95.59;95.59;59
120424;035600;95.53;95.68;95.53;95.68;273.11826664
120424;035700;95.34;95.34;95.34;95.34;1569.92719272
120424;035800;95.61;95.61;95.51;95.51;194
120424;040000;95.55;95.55;95.55;95.55;56
120424;040000;95.55;95.55;95.55;95.55;56
120424;040300;95.56;95.67;95.56;95.67;199
120424;040400;95.66;95.66;95.66;95.66;65
120424;040500;95.54;95.54;95.54;95.54;68
120424;040600;95.95;95.95;95.63;95.63;109.25586242
120424;040700;95.75;95.75;95.36;95.36;103.4594811
120424;040800;95.68;95.68;95.68;95.68;58
120424;041000;95.57;95.72;95.56;95.56;846.81864662
120424;041100;95.62;95.62;95.62;95.62;84
120424;041200;95.57;95.57;95.57;95.57;73
120424;041300;95.6;95.6;95.6;95.6;58
120424;041400;95.75;95.75;95.65;95.65;219
120424;041500;95.65;95.65;95.65;95.65;92
120424;041600;95.71;95.71;95.71;95.71;85
120424;041800;95.59;95.59;95.54;95.54;173
120424;041900;95.62;95.62;95.34;95.37;346.21605671
120424;042000;95.65;95.65;95.6;95.6;178
120424;042100;95.61;95.61;95.61;95.61;107
120424;042200;95.65;95.65;95.52;95.52;140
120424;042300;95.56;95.56;95.56;95.56;105
120424;042400;95.38;95.52;95.37;95.52;1130.2376
120424;042700;95.55;95.55;95.55;95.55;90
120424;042800;95.54;95.54;95.54;95.54;104
120424;042900;95.6;95.6;95.6;95.6;97
120424;043000;95.55;95.64;95.55;95.64;138
120424;043100;95.5;95.5;95.5;95.5;96
120424;043200;95.44;95.44;95.44;95.44;111
120424;043300;95.58;95.58;95.32;95.39;761.79598934
120424;043400;95.47;95.49;95.47;95.49;172
120424;043600;95.38;95.65;95.35;95.65;306.31891727
120424;043700;95.61;95.61;95.61;95.61;74
120424;043900;95.78;95.78;95.34;95.34;157.67088355
120424;044000;95.43;95.43;95.41;95.41;196
120424;044100;95.59;95.59;95.59;95.59;110
120424;044200;95.34;95.34;95.34;95.34;25.75409331
120424;044300;95.43;95.43;95.43;95.43;81
120424;044500;95.43;95.47;95.43;95.47;360.52459871
120424;044600;95.61;95.61;95.61;95.61;63
120424;044700;95.36;95.36;95.33;95.36;1210.1512565
120424;044900;95.33;95.33;95.33;95.33;9.36216025
120424;045000;95.33;95.69;95.33;95.69;200.11333128
120424;045100;95.41;95.88;95.41;95.7;235.6687526
120424;045200;95.33;95.91;95.33;95.91;433.36823652
120424;045300;95.58;95.58;95.58;95.58;83
120424;045400;95.52;95.96;95.52;95.96;82.00041684
120424;045500;95.57;95.57;95.38;95.38;127.83
120424;045600;95.32;95.67;95.32;95.41;218.92164003
120424;045700;95.53;95.53;95.53;95.53;76
120424;045800;95.62;95.62;95.62;95.62;192
120424;045900;95.83;95.83;95.48;95.48;275.06150081
120424;050100;95.69;95.7;95.69;95.7;170
120424;050200;95.55;95.55;95.55;95.55;63
120424;050300;95.55;95.55;95.55;95.55;93
120424;050400;95.57;95.57;95.57;95.57;85
120424;050500;95.39;95.39;95.38;95.38;23.8643381
120424;050600;95.36;95.54;95.36;95.54;138.63
120424;050700;95.92;95.99;95.59;95.59;178.37349808
120424;050900;95.7;95.7;95.7;95.7;76
120424;051100;95.67;95.67;95.66;95.66;149
120424;051200;95.74;95.74;95.74;95.74;67
120424;051300;95.7;95.7;95.7;95.7;80
120424;051500;95.52;95.76;95.31;95.76;788.04310782
120424;051600;95.58;95.58;95.58;95.58;94
120424;051700;95.71;95.71;95.31;95.31;380.55758717
120424;051800;95.31;95.58;95.31;95.58;74.43579432
120424;051900;95.66;95.72;95.66;95.72;145
120424;052000;95.68;95.8;95.68;95.8;175
120424;052100;95.65;95.65;95.31;95.33;119.47692049
120424;052200;95.34;95.35;95.34;95.35;364.18813367
120424;052300;95.69;95.69;95.51;95.51;199
120424;052400;95.55;95.55;95.55;95.55;92
120424;052500;95.51;95.51;95.51;95.51;105
120424;052700;95.68;95.68;95.68;95.68;74
