<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
050424;103800;92.38;92.38;92.365;92.3725;632000
050424;103900;92.375;92.385;92.3725;92.385;160000
050424;104000;92.3775;92.3925;92.375;92.385;433000
050424;104100;92.39;92.3925;92.3825;92.3925;364000
050424;104200;92.3925;92.4;92.3825;92.3925;824000
050424;104300;92.4;92.425;92.4;92.4175;3706000
050424;104400;92.4225;92.4275;92.4025;92.425;11431000
050424;104500;92.4225;92.43;92.41;92.42;8834000
050424;104600;92.42;92.42;92.4125;92.42;2830000
050424;104700;92.4225;92.4225;92.41;92.4225;464000
050424;104800;92.42;92.4225;92.415;92.42;986000
050424;104900;92.42;92.43;92.4175;92.4275;1463000
050424;105000;92.4225;92.4325;92.4175;92.42;3925000
050424;105100;92.4225;92.425;92.4125;92.4225;2839000
050424;105200;92.4225;92.43;92.4125;92.425;1507000
050424;105300;92.4225;92.44;92.42;92.435;3149000
050424;105400;92.4275;92.4325;92.4275;92.4325;364000
050424;105500;92.4275;92.4275;92.4225;92.425;1815000
050424;105600;92.4275;92.4275;92.4175;92.42;770000
050424;105700;92.42;92.425;92.42;92.425;1237000
050424;105800;92.4225;92.4325;92.42;92.4225;1199000
050424;105900;92.4175;92.425;92.415;92.42;579000
050424;110000;92.42;92.42;92.3975;92.4075;2141000
050424;110100;92.4075;92.4075;92.39;92.4;971000
050424;110200;92.4025;92.4275;92.3975;92.41;1812000
050424;110300;92.41;92.4175;92.4025;92.4075;956000
050424;110400;92.4025;92.41;92.3925;92.3925;1093000
050424;110500;92.3925;92.3975;92.38;92.3875;824000
050424;110600;92.385;92.39;92.3825;92.385;1068000
050424;110700;92.39;92.4;92.3825;92.3975;1417000
050424;110800;92.395;92.4025;92.39;92.3925;1234000
050424;110900;92.395;92.415;92.395;92.41;1437000
050424;111000;92.4075;92.4125;92.4025;92.4025;461000
050424;111100;92.4025;92.4125;92.4025;92.4075;375000
050424;111200;92.4025;92.4075;92.395;92.4;1004000
050424;111300;92.4;92.4;92.39;92.39;2239000
050424;111400;92.39;92.415;92.39;92.41;5498000
050424;111500;92.4175;92.4325;92.4;92.405;3295000
050424;111600;92.3975;92.42;92.395;92.42;2110000
050424;111700;92.4175;92.42;92.3975;92.4075;734000
050424;111800;92.395;92.395;92.39;92.395;992000
050424;111900;92.4025;92.42;92.4025;92.415;2166000
050424;112000;92.42;92.42;92.41;92.4175;4439000
050424;112100;92.42;92.4375;92.42;92.4325;4285000
050424;112200;92.43;92.43;92.39;92.3925;2083000
050424;112300;92.395;92.4175;92.395;92.4175;1013000
050424;112400;92.3975;92.4175;92.3975;92.41;430000
050424;112500;92.41;92.4175;92.4075;92.4075;596000
050424;112600;92.41;92.4275;92.41;92.4175;1807000
050424;112700;92.415;92.4175;92.41;92.41;251000
050424;112800;92.41;92.415;92.41;92.41;273000
050424;112900;92.41;92.41;92.4025;92.4075;1324000
050424;113000;92.4075;92.4125;92.4025;92.4075;1313000
050424;113100;92.41;92.4125;92.4;92.4;1020000
050424;113200;92.4;92.4025;92.375;92.3775;4317000
050424;113300;92.375;92.375;92.37;92.37;534000
050424;113400;92.37;92.3875;92.3625;92.375;807000
050424;113500;92.38;92.38;92.37;92.37;454000
050424;113600;92.37;92.3825;92.3675;92.37;887000
050424;113700;92.37;92.3825;92.3675;92.3775;726000
050424;113800;92.3725;92.3875;92.3675;92.375;2062000
050424;113900;92.38;92.38;92.37;92.3775;291000
050424;114000;92.37;92.38;92.365;92.3675;1057000
050424;114100;92.37;92.38;92.365;92.3725;1176000
050424;114200;92.3775;92.3925;92.375;92.3875;1852000
050424;114300;92.385;92.385;92.3725;92.3825;2082000
050424;114400;92.38;92.38;92.3725;92.3725;980000
050424;114500;92.3725;92.375;92.37;92.37;1641000
050424;114600;92.37;92.37;92.36;92.36;4696000
050424;114700;92.36;92.3675;92.36;92.365;1133000
050424;114800;92.3625;92.375;92.36;92.3625;1287000
050424;114900;92.365;92.375;92.36;92.365;1281000
050424;115000;92.365;92.38;92.3625;92.38;2000000
050424;115100;92.38;92.4;92.365;92.365;1792000
050424;115200;92.3675;92.3725;92.3625;92.3725;1062000
050424;115300;92.3775;92.3775;92.3625;92.3625;960000
050424;115400;92.3675;92.37;92.345;92.3525;10149000
050424;115500;92.3475;92.35;92.325;92.335;2981000
050424;115600;92.335;92.3425;92.335;92.335;1515000
050424;115700;92.3425;92.35;92.335;92.345;1544000
050424;115800;92.345;92.3525;92.3375;92.3375;1421000
050424;115900;92.3375;92.39;92.335;92.39;3934000
050424;120000;92.39;92.3975;92.39;92.39;5216000
050424;120100;92.39;92.395;92.39;92.39;1269000
050424;120200;92.395;92.415;92.38;92.4075;3187000
050424;120300;92.4175;92.42;92.41;92.4175;4081000
050424;120400;92.42;92.42;92.41;92.4175;3553000
050424;120500;92.4175;92.42;92.4025;92.4025;4449000
050424;120600;92.4025;92.4125;92.3975;92.405;1359000
050424;120700;92.415;92.42;92.38;92.405;3224000
050424;120800;92.4125;92.415;92.4025;92.4125;1186000
050424;120900;92.4125;92.42;92.41;92.42;1676000
050424;121000;92.415;92.415;92.4075;92.4125;1144000
050424;121100;92.415;92.42;92.4075;92.415;2445000
050424;121200;92.415;92.4475;92.4075;92.4375;10877000
050424;121300;92.4425;92.4525;92.435;92.45;3319000
050424;121400;92.45;92.46;92.4425;92.46;3405000
050424;121500;92.4575;92.49;92.4575;92.48;2130000
050424;121600;92.4825;92.49;92.4675;92.475;4399000
050424;121700;92.4775;92.48;92.47;92.48;6152000
050424;121800;92.48;92.4975;92.4725;92.485;2549000
050424;121900;92.485;92.4875;92.4725;92.4875;1340000
050424;122000;92.485;92.5175;92.48;92.51;2146000
050424;122100;92.515;92.5175;92.51;92.515;1086000
050424;122200;92.515;92.5175;92.5025;92.5125;1887000
050424;122300;92.5125;92.53;92.5075;92.5125;1765000
050424;122400;92.5125;92.535;92.51;92.5325;1143000
050424;122500;92.5325;92.5325;92.52;92.525;1456000
050424;122600;92.525;92.5475;92.5075;92.54;4431000
050424;122700;92.5375;92.545;92.53;92.535;1438000
050424;122800;92.54;92.5525;92.5325;92.5525;1280000
050424;122900;92.555;92.5575;92.5325;92.5575;2124000
050424;123000;92.555;92.565;92.49;92.5325;4373000
050424;123100;92.535;92.58;92.535;92.58;1314000
050424;123200;92.56;92.59;92.5575;92.5625;1166000
050424;123300;92.5625;92.5625;92.505;92.5425;3364000
050424;123400;92.535;92.5475;92.485;92.4875;3406000
050424;123500;92.4875;92.4875;92.4575;92.4775;2269000
050424;123600;92.4875;92.5025;92.4825;92.49;1555000
050424;123700;92.4925;92.505;92.4725;92.4875;4517000
050424;123800;92.485;92.49;92.44;92.445;8319000
050424;123900;92.44;92.4675;92.435;92.4675;3532000
050424;124000;92.4675;92.475;92.45;92.4525;1751000
050424;124100;92.445;92.4525;92.43;92.4375;1952000
050424;124200;92.435;92.44;92.42;92.42;3155000
050424;124300;92.42;92.43;92.42;92.4275;1580000
050424;124400;92.4225;92.435;92.42;92.43;858000
050424;124500;92.4275;92.44;92.42;92.43;1935000
050424;124600;92.425;92.4325;92.4225;92.43;822000
050424;124700;92.425;92.4325;92.42;92.42;1387000
050424;124800;92.42;92.435;92.42;92.4325;1579000
050424;124900;92.425;92.4425;92.4175;92.43;3531000
050424;125000;92.43;92.4525;92.43;92.44;2319000
050424;125100;92.44;92.45;92.4275;92.4275;2035000
050424;125200;92.44;92.44;92.415;92.4225;1748000
050424;125300;92.42;92.43;92.415;92.415;2038000
050424;125400;92.415;92.425;92.4125;92.425;727000
050424;125500;92.425;92.4325;92.4175;92.4225;939000
050424;125600;92.4225;92.44;92.42;92.4275;681000
050424;125700;92.4325;92.435;92.42;92.4275;914000
050424;125800;92.4275;92.4275;92.4125;92.415;737000
050424;125900;92.4225;92.44;92.4225;92.4325;1141000
050424;130000;92.4325;92.44;92.4275;92.4325;1193000
050424;130100;92.43;92.445;92.43;92.445;1537000
050424;130200;92.445;92.475;92.4425;92.475;1785000
050424;130300;92.4725;92.475;92.465;92.465;639000
050424;130400;92.465;92.4675;92.4425;92.445;3610000
050424;130500;92.445;92.445;92.44;92.44;880000
050424;130600;92.44;92.4425;92.4375;92.4375;263000
050424;130700;92.4375;92.4425;92.4375;92.4425;707000
050424;130800;92.4425;92.4425;92.4375;92.4375;200000
050424;130900;92.4375;92.4375;92.4275;92.4275;1319000
050424;131000;92.43;92.4375;92.4225;92.4375;1220000
050424;131100;92.4375;92.4425;92.425;92.4425;2035000
050424;131200;92.44;92.445;92.44;92.445;677000
050424;131300;92.445;92.4575;92.4425;92.455;1902000
050424;131400;92.4625;92.4675;92.455;92.455;735000
050424;131500;92.4575;92.47;92.455;92.465;756000
050424;131600;92.4675;92.4725;92.4625;92.4725;1177000
050424;131700;92.4775;92.485;92.47;92.4725;1156000
050424;131800;92.48;92.4825;92.47;92.4775;525000
050424;131900;92.475;92.4875;92.4725;92.4725;925000
050424;132000;92.475;92.48;92.4425;92.4425;1294000
050424;132100;92.4425;92.4625;92.44;92.4425;2127000
050424;132200;92.4425;92.4475;92.44;92.4475;518000
050424;132300;92.44;92.45;92.44;92.44;1000000
050424;132400;92.445;92.45;92.4375;92.4425;641000
050424;132500;92.4425;92.445;92.4275;92.4325;1536000
050424;132600;92.4325;92.4375;92.425;92.4325;984000
050424;132700;92.4325;92.4325;92.41;92.4175;2222000
050424;132800;92.415;92.4275;92.4125;92.4125;1627000
050424;132900;92.415;92.415;92.4025;92.4025;1639000
050424;133000;92.4025;92.4125;92.4025;92.4125;1706000
050424;133100;92.4125;92.4175;92.4025;92.4075;2685000
050424;133200;92.41;92.415;92.4025;92.4025;1424000
050424;133300;92.4025;92.4075;92.3725;92.3725;3135000
050424;133400;92.38;92.38;92.33;92.3375;10951000
050424;133500;92.3375;92.3375;92.325;92.335;1673000
050424;133600;92.335;92.335;92.3075;92.325;5630000
050424;133700;92.3175;92.35;92.315;92.3225;2815000
050424;133800;92.3275;92.365;92.325;92.365;4898000
050424;133900;92.365;92.37;92.3575;92.3625;648000
050424;134000;92.3525;92.3525;92.345;92.3475;565000
050424;134100;92.3325;92.335;92.33;92.3325;2721000
